,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
268,ANM-44,Núcleo milenio de astrobiología,01/01/2013,01/01/2013,"P. Rojo / M. Reich, J. Asenjo de Leuze, D. Morata",Departamento de Astronomía,Iniciativa científica Milenio,Núcleos Milenio
269,1110264,Mineralogy and microstructure of hydrothermal vein networks controlling rock strength and fracture propagation for El Teniente Porphyry rock mass,01/03/2011,01/03/2011,D. Morata,PUC. Facultad de Ingeniería,FONDECYT,Regular
270,3110002,Linking plutonism and volcanism using field studies and analytical experiments.,01/03/2011,01/03/2011,D. Morata,Departamento de Geología,FONDECYT,Postdoctorado
271,1100905,"Articulaciones entre actividades minero-metalúrgicas, instalaciones inkaicas, caminos y adoratorios de altura en el distrito Collahuasi - Miño, norte de Chile",01/03/2010,01/03/2013,"D. Morata, D. Salazar",Museo Chileno de Arte Precolombino,FONDECYT,Regular
272,3100005,Linking plutonism and volcanism using field studies and analytical experiments,01/03/2010,01/03/2010,D. Morata,Departamento de Geología,FONDECYT,Postdoctorado
273,ACT-96,"Interacciones y movilidad humana en poblaciones pre-históricas del Norte de Chile:un enfoque integrado para las ciencias sociales que utilizan marcadores biomédicos, genéticos, químicos...",01/12/2009,01/12/2012,"G. Manríquez / A. Niemeyer, M. Moraga, D. Morata",Programa de Genética Humana,Programa de Investigación Asociativa,Concurso Anillos en Ciencia y Tecnologia
274,2009-152,The mineralogical and geochemical nature and evolution of the upper mantle beneath Chile,01/05/2010,01/05/2011,D. Morata,Departamento de Geología,Cooperación Internacional: Proyectos bilaterales,Proyectos de intercambio CONICYT/CNRS-Francia
275,15090013,Centro de excelencia en geotermia de los andes (CEGA),01/12/2009,01/12/2021,"D. Morata / G. Easton, M. Reich, S. Sepúlveda, M. Parada",Departamento de Geología,FONDAP,Programa FONDAP
276,1080468,"The anatomy, nature, ascent and emplacement of the Illapel plutonic complex, coastal range, central Chile",01/03/2008,01/03/2012,D. Morata,Departamento de Geología,FONDECYT,Regular
277,1080516,Tectonic inversion of the Aysen basin: An imprint of plate reorganization during the aptian,01/03/2008,01/03/2012,"F. Herve, D. Morata",Servicio Nacional de Geología y Minería,FONDECYT,Regular
278,CNRS0708,"First Study Of The San Juan Meteorite Strewn Field In The Atacama Desert, Northern Chile: New Constrains For The Flux Of Extraterrestrial Material And Weathering Processes In Desert Environments",01/06/2007,01/06/2008,D. Morata,Departamento de Geología,Cooperación Internacional: Proyectos bilaterales,Proyectos de intercambio CONICYT/CNRS-Francia
279,UCH0708,Doctorado en Geología y su expansión al área de la Energía,01/11/2008,01/11/2012,D. Morata,Escuela de Postgrado,MECESUP,MECESUP
280,3070028,Geochronological study of the very low-grade metamorphism affecting the upper jurassic-lower cretaceous volcanic rock in the andes of central Chile and it's implications for the andean geodynamics,01/10/2007,01/10/2009,D. Morata,Departamento de Geología,FONDECYT,Postdoctorado
281,CNRS0611,Terrestrial Ages Of Ordinary Chondrites From The Atacama Desert And The Ages Of Some Of Its Surfaces,01/06/2006,01/06/2007,D. Morata,Departamento de Geología,Cooperación Internacional: Proyectos bilaterales,Proyectos de intercambio CONICYT/CNRS-Francia
