,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
171,002,"Plasma Physics in Space and Astrophysical enviroments: Theory, Simulation, and data Analysis",01/12/2006,01/12/2006,"J. Valdivia / J. Rogan, V. Muñoz",Departamento de Física,Programa Bicentario de Ciencia y Tecnología,Anillos en Ciencias y Tecnologia
172,AN-CS-03,El centro de espacio físico,01/12/2004,01/12/2004,J. Valdivia / V. Muñoz,Departamento de Física,Programa Bicentario de Ciencia y Tecnología,Anillos en Ciencias y Tecnologia
173,1020558,Kinetic effects on parametric decays in relativistic,01/03/2002,01/03/2004,V. Muñoz,Departamento de Física,FONDECYT,Regular
174,1240364,Complexity in nonlinear dissipative systems: fractals and complex networks on earthquakes,01/07/2023,01/07/2023,D. Pastén,Departamento de Química,FONDECYT,Regular
175,1230817,Fractals and complex networks on earthquakes: a case study of complexity in nonlinear dissipative systems,01/08/2022,01/08/2022,D. Pastén,Departamento de Física,FONDECYT,Regular
176,1220399,Complexity view on earthquakes in the north of Chile,01/08/2021,01/08/2021,D. Pastén,Departamento de Física,FONDECYT,Regular
177,IM21_11505_en,Millennium Institute for Earthquake Risk,01/03/2023,01/03/2023,"S. Ruiz / G. Easton, J. Campos, E. Contreras, L. Massone, E. Aliste, D. Pastén, P. Vergara",Departamento de Geología,Iniciativa Científica Milenio,Institutos Milenios en Ciencias Exactas y Naturales
178,1211585,Complex networks applied to the Chilean subduction zone: a seismic hazard study,01/08/2020,01/08/2020,D. Pastén,Departamento de Física,FONDECYT,Regular
179,1200463,A study of the seismic hazard along the Chilean subduction zone applying complex networks,01/08/2019,01/08/2019,D. Pastén,Departamento de Física,FONDECYT,Regular
180,REDES170204,Complex Networks Studies on Natural and Induced Seismicity,01/12/2017,01/12/2019,V. Muñoz / D. Pastén,Departamento de Física,Cooperación Internacional: Multilateral y vinculación,Apoyo a la Formación de Redes Internacionales_Centros
