,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
93,7080160,On some generalizations of dedekind sums,01/03/2008,01/03/2009,Y. Martin,Departamento de Matemáticas,FONDECYT,Cooperación Internacional
94,7070298,On some generalizations of Dedekind sums,01/03/2007,01/03/2008,Y. Martin,Departamento de Matemáticas,FONDECYT,Cooperación Internacional
95,1061147,On some generalizations of Dedekind sums,01/03/2006,01/03/2009,Y. Martin,Departamento de Matemáticas,FONDECYT,Regular
96,1050286,On higher order modular forms,01/06/2005,01/06/2005,Y. Martin,Departamento de Matemáticas,FONDECYT,Regular
97,1020147,"On Zeta functions, quadratic forms and number fields",01/03/2002,01/03/2005,Y. Martin,Departamento de Matemáticas,FONDECYT,Regular
98,1990573,On the rankin-selberg method for siegel modular forms,01/03/1999,01/03/2002,Y. Martin,Departamento de Matemáticas,FONDECYT,Regular
99,1230696,"Roughness, Linearization, Stable Manifolds and Applications in Non-autonomous Differential Equations",01/07/2022,01/07/2022,M. Pinto,Departamento de Matemáticas,FONDECYT,Regular
100,3220643,On qualitative properties for abstract evolution equations of semidiscrete and discrete kind,01/09/2021,01/09/2021,M. Pinto,Departamento de Matemáticas,FONDECYT,Postdoctorado
101,1170466,"Dichotomy, Stable Manifolds, Linearization and Numerical Approximation in Differential Equations with Variable Deviations",01/04/2017,01/04/2021,M. Pinto,Departamento de Matemáticas,FONDECYT,Regular
102,1160375,Tipological classification and numerical approximation of solutions for functional differential equations with variable deviations,01/06/2015,01/06/2015,M. Pinto,Departamento de Matemáticas,FONDECYT,Regular
103,3150112,Asymptotic behavior of solutions of functional differential equations and some optimal control problems,01/11/2014,01/11/2014,M. Pinto,Departamento de Matemáticas,FONDECYT,Postdoctorado
104,1120709,Almost periodic type functions and solutions of differential equations with deviations,01/03/2012,01/03/2015,M. Pinto / G. Robledo,Departamento de Matemáticas,FONDECYT,Regular
105,1080034,Qualitative problems of diferential equations with deviating arguments,01/03/2008,01/03/2012,M. Pinto,Departamento de Matemáticas,FONDECYT,Regular
106,1060362,Asymptotic Behavior of Linear Systems in Time Scales,01/03/2006,01/03/2006,M. Pinto,UBIO. Depto. Matematicas,FONDECYT,Regular
107,1030535,Asymptotic integration of ordinary differential equations of poincare type,01/03/2003,01/03/2007,M. Pinto,Departamento de Matemáticas,FONDECYT,Regular
108,8990013,Applied theory of delay differential equations,01/03/1999,01/03/2003,M. Pinto,Departamento de Matemáticas,FONDECYT,Líneas Complementarias
109,1980704,Almost periodic global attractors of mackey-glass type delay differential equations.,01/03/1998,01/03/2000,M. Pinto,Departamento de Matemáticas,FONDECYT,Regular
110,1980835,"Spectral approach in the theory of dichotomies, with applications",01/03/1998,01/03/2001,M. Pinto,Departamento de Matemáticas,FONDECYT,Regular
