,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
547,"Ortega, C; Vargas, G; Rojas, M; Rutllant, JA; Munoz, P; Lange, CB; Pantoja, S; Dezileau, L; Ortlieb, L",Extreme ENSO-driven torrential rainfalls at the southern edge of the Atacama Desert during the Late Holocene and their projection into the 21th century,2019,GLOBAL AND PLANETARY CHANGE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.gloplacha.2019.02.011,10.1016/j.gloplacha.2019.02.011
548,"Rojas, M; Lambert, F; Ramirez-Villegas, J; Challinor, AJ",Emergence of robust precipitation changes across crop production areas in the 21st century,2019,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1073/pnas.1811463116,10.1073/pnas.1811463116
549,"Barria, P; Rojas, M; Moraga, P; Murnoz, A; Bozkurt, D; Alvarez-Garreton, C",Anthropocene and streamflow: Long-term perspective of streamflow variability and water rights,2019,ELEMENTA-SCIENCE OF THE ANTHROPOCENE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1525/elementa.340,10.1525/elementa.340
550,"Boisier, JP; Alvarez-Garreton, C; Cordero, RR; Damiani, A; Gallardo, L; Garreaud, RD; Lambert, F; Ramallo, C; Rojas, M; Rondanelli, R",Anthropogenic drying in central-southern Chile evidenced by long-term observations and climate model simulations,2018,ELEMENTA-SCIENCE OF THE ANTHROPOCENE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1525/elementa.328,10.1525/elementa.328
551,"Bozkurt, D; Rojas, M; Boisier, JP; Valdivieso, J",Projected hydroclimate changes over Andean basins in central Chile from downscaled CMIP5 models under the low and high emission scenarios,2018,CLIMATIC CHANGE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s10584-018-2246-7,10.1007/s10584-018-2246-7
552,"Nowajewski P., Rojas M., Rojo P., Kimeswenger S.",Atmospheric dynamics and habitability range in Earth-like aquaplanets obliquity simulations,2018,ICARUS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.icarus.2018.01.002,10.1016/j.icarus.2018.01.002
553,"Moreno P.I., Vilanova I., Villa-Martínez R., Dunbar R.B., Mucciarone D.A., Kaplan M.R., Garreaud R.D., Rojas M., Moy C.M., De Pol-Holz R., Lambert F.",Onset and Evolution of Southern Annular Mode-Like Changes at Centennial Timescale,2018,SCIENTIFIC REPORTS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1038/s41598-018-21836-6,10.1038/s41598-018-21836-6
554,"Mac-Lean C., Rojas M., Vargas L., Vicencio N.",Climate change mitigation and adaptation in higher education institutions: The case study of the faculty of physical and mathematical sciences at the university of Chile,2017,Climate Change Research at Universities: Addressing the Mitigation and Adaptation Challenges,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-319-58214-6_19,10.1007/978-3-319-58214-6_19
555,"Eichinger, R; Shaffer, G; Albarran, N; Rojas, M; Lambert, F",An improved land biosphere module for use in the DCESS Earth system model (version 1.1) with application to the last glacial termination,2017,GEOSCIENTIFIC MODEL DEVELOPMENT,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.5194/gmd-10-3481-2017,10.5194/gmd-10-3481-2017
556,"de la Fuente A., Rojas M., Mac Lean C.",A human-scale perspective on global warming: Zero emission year and personal quotas,2017,PLOS ONE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1371/journal.pone.0179705,10.1371/journal.pone.0179705
557,"Rojas, M; Mac-Lean, C; Morales, J; Monares, A; Fustos, R
",Climate change education and literacy at the Faculty of Physical and Mathematical Sciences of the University of Chile,2017,INTERNATIONAL JOURNAL OF GLOBAL WARMING,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1504/IJGW.2017.084785,10.1504/IJGW.2017.084785
558,"Berman, AL; Silvestri, GE; Rojas, M; Tonello, MS",Accelerated greenhouse gases versus slow insolation forcing induced climate changes in southern South America since the Mid-Holocene,2017,CLIMATE DYNAMICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s00382-016-3081-z,10.1007/s00382-016-3081-z
559,"Palza, H; Garzon, C; Rojas, M",Elastomeric ethylene copolymers with carbon nanostructures having tailored strain sensor behavior and their interpretation based on the excluded volume theory,2016,POLYMER INTERNATIONAL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/pi.5199,10.1002/pi.5199
